name;department;line_id;station_id;type;name_station;num_docks_available;cargo_docks;is_installed;date_installed;repair_station;inflator_station;video_monitoring;lockers;vae_refills;automatic_sensors_counting;automatic_video_counting;price;price_navigo;url_subscription;url_find_out_more;project_owner;id_contrat;zdcname;zdcld;municipality;insee_code;intercommunality;x_long;y_lat;Geo Point;Geo Shape;code_sav
Bievres;91.0;RER C,TRAIN V;672;consigne;Bievres;10;;true;2025;False;False;False;False;False;False;False;30 €;0 €;https://idf-mobilites.fr/velizyval-parking-velos;;IDFM;27.0;Bièvres;63404;Bièvres;91064;CA Versailles Grand Parc;2.216146;48.751058;48.751058, 2.216146;"{""coordinates"": [2.216146, 48.751058], ""type"": ""Point""}";545
Bois-le-roi;77.0;TRAIN R;58;consigne;Bois-le-roi - Place De La Gare;40;;true;2016;False;False;True;False;False;False;False;30 €;0 €;https://mon-espace.iledefrance-mobilites.fr/souscription-service-parking-velos/58;https://www.iledefrance-mobilites.fr/services-mobilite-alternative/parkings-velos;SNCF;68.0;Bois-le-Roi;61727;Bois-le-Roi;77037;CA du Pays de Fontainebleau;2.6913782480483;48.475726675651;48.475726675651, 2.6913782480483;"{""coordinates"": [2.69137824805, 48.4757266757], ""type"": ""Point""}";548
Bois-le-roi;77.0;TRAIN R;781;abri;;24;;true;2024;False;False;False;False;False;False;False;;NC;NC;https://www.iledefrance-mobilites.fr/services-mobilite-alternative/parkings-velos;SNCF;68.0;Bois-le-Roi;61727;Bois-le-Roi;77037;CA du Pays de Fontainebleau;2.692124;48.475301;48.475301, 2.692124;"{""coordinates"": [2.692124, 48.475301], ""type"": ""Point""}";#N/A
Bondy;93.0;RER E,TRAM 4;295;abri;;80;;true;2022;False;False;True;False;False;False;False;;NC;NC;https://www.iledefrance-mobilites.fr/services-mobilite-alternative/parkings-velos;SNCF;68.0;Bondy;72037;Bondy;93010;EPT Est Ensemble;2.48019863502;48.8942590274999;48.8942590274999, 2.48019863502;"{""coordinates"": [2.48019863502, 48.8942590275], ""type"": ""Point""}";#N/A
Bouray;91.0;RER C;596;consigne;Bouray;40;;true;2021;False;True;True;False;False;False;False;30 €;0 €;https://mon-espace.iledefrance-mobilites.fr/souscription-service-parking-velos/596;https://www.iledefrance-mobilites.fr/services-mobilite-alternative/parkings-velos;SNCF;68.0;Bouray;59830;Lardy;91330;CC Entre Juine et Renarde;2.2904213561243;48.532596470332;48.532596470332, 2.2904213561243;"{""coordinates"": [2.29042135612, 48.5325964703], ""type"": ""Point""}";548
Bourg-la-reine;92.0;RER B;565;abri;;84;;true;2022;False;False;False;False;False;False;False;;NC;NC;;EPT - Vallée Sud Grand Paris;;Bourg-la-Reine;70033;Bourg-la-Reine;92014;EPT Vallée Sud Grand Paris;2.313081;48.780494;48.780494, 2.313081;"{""coordinates"": [2.313081, 48.780494], ""type"": ""Point""}";#N/A
Breuillet-bruyeres-le-chatel;91.0;RER C;562;consigne;Breuillet-bruyeres-le-chatel;20;;true;2026;True;True;True;False;True;True;False;30 €;0 €;https://mon-espace.iledefrance-mobilites.fr/souscription-service-parking-velos/562;;IDFM;25.0;Breuillet - Bruyères-le-Châtel;60028;Breuillet;91105;CA Cœur d'Essonne Agglomération;2.19149354216195;48.5770762422034;48.5770762422034, 2.19149354216195;"{""coordinates"": [2.19149354216, 48.5770762422], ""type"": ""Point""}";518
Briis-sous-forges;91.0;Car express;1531;abri;;23;;true - non labellisé;;False;False;False;False;False;False;False;;NC;NC;;CC - Pays de Limours;;NC;0;;;;2.12711;48.616069;48.616069, 2.12711;"{""coordinates"": [2.12711, 48.616069], ""type"": ""Point""}";#N/A
Briis-sous-forges;91.0;Car express;1533;abri;;6;;true - non labellisé;;False;False;False;False;False;False;False;;NC;NC;;CC - Pays de Limours;;NC;0;;;;2.1274;48.615639;48.615639, 2.1274;"{""coordinates"": [2.1274, 48.615639], ""type"": ""Point""}";#N/A
Bures-sur-yvette;91.0;RER B;677;abri;;14;;true;2021;False;False;False;False;False;False;False;;NC;NC;;IDFM;26.0;Bures-sur-Yvette;62851;Bures-sur-Yvette;91122;CA Paris Saclay;2.162994;48.695546;48.695546, 2.162994;"{""coordinates"": [2.162994, 48.695546], ""type"": ""Point""}";#N/A
Saint-ouen-l'aumone-liesse;95.0;RER C,TRAIN H;41;consigne;Saint-ouen-l'aumone-liesse;32;;true;2012;False;False;True;False;False;False;False;30 €;30 €;https://portail.cykleo.fr/veligo_cergypontoise;;CA - Cergy Pontoise;53.0;Saint-Ouen-l'Aumône Liesse;66659;Saint-Ouen-l'Aumône;95572;CA de Cergy-Pontoise;2.12847120364;49.0334191962;49.0334191962, 2.12847120364;"{""coordinates"": [2.12847120364, 49.0334191962], ""type"": ""Point""}";523
Champagne-sur-seine;77.0;TRAIN R;1116;abri;;12;;true;2025;False;False;False;False;False;False;False;;NC;NC;;IDFM;16.0;Champagne-sur-Seine;61537;Champagne-sur-Seine;77079;CC Moret Seine et Loing;2.799061054;48.4067806;48.4067806, 2.799061054;"{""coordinates"": [2.799061054, 48.4067806], ""type"": ""Point""}";#N/A
Champagne-sur-seine;77.0;TRAIN R;979;abri;;10;;true;2025;False;False;False;False;False;False;False;;NC;NC;;IDFM;16.0;Champagne-sur-Seine;61537;Champagne-sur-Seine;77079;CC Moret Seine et Loing;2.79897335;48.40673296;48.40673296, 2.79897335;"{""coordinates"": [2.79897335, 48.40673296], ""type"": ""Point""}";#N/A
Changis-saint-jean;77.0;TRAIN P;684;consigne;Changis-saint-jean;10;0;true;2025;True;True;True;False;False;True;False;30 €;0 €;https://mon-espace.iledefrance-mobilites.fr/souscription-service-parking-velos/684;https://www.iledefrance-mobilites.fr/services-mobilite-alternative/parkings-velos;IDFM;12.0;Changis - Saint-Jean;68980;Champs-sur-Marne;77083;CA Coulommiers Pays de Brie;3.02502256228733;48.9592453113753;48.9592453113753, 3.02502256228733;"{""coordinates"": [3.02502256229, 48.9592453114], ""type"": ""Point""}";533
Charenton - Ecoles;94.0;METRO 8;247;abri;;10;;true;2019;False;False;False;False;False;False;False;;NC;NC;;RATP;65.0;Charenton - Écoles;70648;Charenton-le-Pont;94018;EPT Paris Est Marne et Bois;2.41436723611;48.8215237642999;48.8215237642999, 2.41436723611;"{""coordinates"": [2.41436723611, 48.8215237643], ""type"": ""Point""}";#N/A
Chatillon-montrouge;92.0;METRO 13,TRAM 6;310;consigne;Chatillon-montrouge;56;3;true;2023;True;True;True;False;True;False;False;30 €;0 €;https://abris-velos.valleesud.fr;;EPT - Vallée Sud Grand Paris;61.0;Châtillon-Montrouge;461505;Châtillon;92020;EPT Vallée Sud Grand Paris;2.30094690976036;48.8104043466368;48.8104043466368, 2.30094690976036;"{""coordinates"": [2.30094690976, 48.8104043466], ""type"": ""Point""}";511
Chelles - Gournay;77.0;RER E,TRAIN P;1079;abri;;55;;true;2025;False;False;False;False;False;False;False;;NC;NC;https://www.iledefrance-mobilites.fr/services-mobilite-alternative/parkings-velos;SNCF;68.0;Chelles - Gournay;68407;Chelles;77108;CA Paris - Vallée de la Marne;2.584191;48.874625;48.874625, 2.584191;"{""coordinates"": [2.584191, 48.874625], ""type"": ""Point""}";#N/A
Chilly-mazarin;91.0;TRAM 12;878;abri;;40;;true;2024;False;False;False;False;False;False;False;;NC;NC;https://www.iledefrance-mobilites.fr/services-mobilite-alternative/parkings-velos;SNCF;68.0;Chilly-Mazarin;62939;Chilly-Mazarin;91161;CA Paris Saclay;2.30872;48.70031;48.70031, 2.30872;"{""coordinates"": [2.30872, 48.70031], ""type"": ""Point""}";#N/A
Choisy-le-roi;94.0;RER C;1375;abri;;24;;true;2026;False;False;False;False;False;False;False;;NC;NC;;SNCF;68.0;Choisy-le-Roi;69852;Choisy-le-Roi;94022;EPT Grand Orly Seine Bièvre;2.41191768204028;48.7649337882807;48.7649337882807, 2.41191768204028;"{""coordinates"": [2.41191768204, 48.7649337883], ""type"": ""Point""}";#N/A
Choisy-le-roi;94.0;RER C;89;abri;;24;;true;2017;False;False;False;False;False;False;False;;NC;NC;;Département - Val-de-Marne;;Choisy-le-Roi;69852;Choisy-le-Roi;94022;EPT Grand Orly Seine Bièvre;2.41012584784;48.7638519193999;48.7638519193999, 2.41012584784;"{""coordinates"": [2.41012584784, 48.7638519194], ""type"": ""Point""}";#N/A
Clichy - Montfermeil;93.0;TRAM 4;318;abri;;6;;true - non labellisé;2021;False;False;False;False;False;False;False;;NC;NC;;IDFM;;Clichy - Montfermeil;477278;Clichy-sous-Bois;93014;EPT Grand Paris Grand Est;2.555702;48.904439;48.904439, 2.555702;"{""coordinates"": [2.555702, 48.904439], ""type"": ""Point""}";#N/A
Combs-la-ville-quincy;77.0;RER D;701;consigne;Combs-la-ville-quincy;88;2;true;2025;True;True;True;False;True;False;True;30 €;0 €;https://mon-espace.iledefrance-mobilites.fr/souscription-service-parking-velos/701;https://www.iledefrance-mobilites.fr/services-mobilite-alternative/parkings-velos;IDFM;19.0;Combs-la-Ville - Quincy;62558;Combs-la-Ville;77122;CA Grand Paris Sud Seine Essonne Sénart;2.547471;48.667056;48.667056, 2.547471;"{""coordinates"": [2.547471, 48.667056], ""type"": ""Point""}";515
Conflans-fin-d'oise;78.0;RER A,TRAIN J,TRAIN L;1217;abri;;20;;true;2026;False;False;False;False;False;False;False;;NC;NC;;SNCF;68.0;Conflans Fin d'Oise;73605;Conflans Fin d'Oise;Conflans Fin d'Oise;CU Grand Paris Seine et Oise;2.074141;48.989211;48.989211, 2.074141;"{""coordinates"": [2.074141, 48.989211], ""type"": ""Point""}";#N/A
Conflans-sainte-honorine;78.0;TRAIN J;1222;abri;;60;;true;2025;False;False;True;False;False;False;False;;NC;NC;https://www.iledefrance-mobilites.fr/services-mobilite-alternative/parkings-velos;SNCF;68.0;Conflans Sainte-Honorine;66095;Conflans-Sainte-Honorine;78172;CU Grand Paris Seine et Oise;2.09844238;48.99671496;48.99671496, 2.09844238;"{""coordinates"": [2.09844238, 48.99671496], ""type"": ""Point""}";#N/A
Couilly-saint-germain-quincy;77.0;TRAIN P;697;abri;;12;;true;2025;False;False;False;False;False;False;False;;NC;NC;;IDFM;12.0;Couilly - Saint-Germain - Quincy;68505;Saint-Germain-en-Laye;78551;CA Val d'Europe Agglomération;2.854008;48.882765;48.882765, 2.854008;"{""coordinates"": [2.854008, 48.882765], ""type"": ""Point""}";#N/A
Couilly-saint-germain-quincy;77.0;TRAIN P;696;consigne;Couilly-saint-germain-quincy;10;;true;2025;True;True;True;False;False;True;False;30 €;0 €;https://mon-espace.iledefrance-mobilites.fr/souscription-service-parking-velos/696;https://www.iledefrance-mobilites.fr/services-mobilite-alternative/parkings-velos;IDFM;12.0;Couilly - Saint-Germain - Quincy;68505;Saint-Germain-en-Laye;78551;CA Val d'Europe Agglomération;2.85407759433535;48.8824466097913;48.8824466097913, 2.85407759433535;"{""coordinates"": [2.85407759434, 48.8824466098], ""type"": ""Point""}";533
Creteil-pompadour;94.0;RER D;9;consigne;Creteil-pompadour;40;;true;2016;False;False;True;False;False;False;False;30 €;0 €;https://mon-espace.iledefrance-mobilites.fr/souscription-service-parking-velos/9;https://www.iledefrance-mobilites.fr/services-mobilite-alternative/parkings-velos;SNCF;68.0;Créteil Pompadour;69950;Créteil;94028;EPT Grand Paris Sud Est Avenir;2.4352469615799;48.772028850445;48.772028850445, 2.4352469615799;"{""coordinates"": [2.43524696158, 48.7720288504], ""type"": ""Point""}";548
Creteil-prefecture (hotel De Ville);94.0;METRO 8;252;abri;;24;;true;2020;False;False;False;False;False;False;False;;NC;NC;;RATP;65.0;Créteil - Préfecture;70021;Créteil;94028;EPT Grand Paris Sud Est Avenir;2.4599844;48.7799695;48.7799695, 2.4599844;"{""coordinates"": [2.4599844, 48.7799695], ""type"": ""Point""}";#N/A
Creteil-universite;94.0;METRO 8;1050;consigne;Creteil-universite- Poète Et Sellier;60;;true;2025;False;False;False;False;False;True;False;30 €;0 €;https://ratp.parkings-velos.iledefrance-mobilites.fr/;;RATP;65.0;Créteil - Université;70172;Créteil;94028;EPT Grand Paris Sud Est Avenir;2.4504526;48.7892265;48.7892265, 2.4504526;"{""coordinates"": [2.4504526, 48.7892265], ""type"": ""Point""}";526
Dammartin - Juilly - Saint-mard;77.0;TRAIN K;198;abri;;20;;true;2020;False;False;False;False;False;False;False;;NC;NC;https://www.iledefrance-mobilites.fr/services-mobilite-alternative/parkings-velos;SNCF;68.0;Dammartin - Juilly - Saint-Mard;69254;Saint-Mard;77420;CA Roissy Pays de France;2.698741;49.031846;49.031846, 2.698741;"{""coordinates"": [2.698741, 49.031846], ""type"": ""Point""}";#N/A
Domont;95.0;TRAIN H;838;abri;;6;;true;2025;True;True;False;False;False;False;False;;NC;NC;https://www.iledefrance-mobilites.fr/services-mobilite-alternative/parkings-velos;IDFM;5.0;Domont;66654;Domont;95199;CA Plaine Vallée;2.337015;49.032735;49.032735, 2.337015;"{""coordinates"": [2.337015, 49.032735], ""type"": ""Point""}";#N/A
Ecole Veterinaire De Maisons-alfort;94.0;METRO 8;94;abri;;20;;true;2016;False;False;False;False;False;False;False;;NC;NC;;RATP;65.0;École Vétérinaire de Maisons-Alfort;70522;Maisons-Alfort;94046;EPT Paris Est Marne et Bois;2.42272704009;48.8145284161999;48.8145284161999, 2.42272704009;"{""coordinates"": [2.42272704009, 48.8145284162], ""type"": ""Point""}";#N/A
Egly;91.0;RER C;683;abri;;10;;true;2026;True;True;True;False;True;True;False;;NC;NC;;IDFM;25.0;Égly;60052;Égly;91207;CA Cœur d'Essonne Agglomération;2.222248;48.58223;48.58223, 2.222248;"{""coordinates"": [2.222248, 48.58223], ""type"": ""Point""}";#N/A
Emerainville-pontault-combault;77.0;RER E;95;consigne;Pontault-combault;40;;true;2016;False;False;True;False;False;False;False;30 €;0 €;https://mon-espace.iledefrance-mobilites.fr/souscription-service-parking-velos/95;https://www.iledefrance-mobilites.fr/services-mobilite-alternative/parkings-velos;SNCF;68.0;Émerainville - Pontault-Combault;67897;Pontault-Combault;77373;CA Paris - Vallée de la Marne;2.6182691246264;48.80594119741;48.80594119741, 2.6182691246264;"{""coordinates"": [2.61826912463, 48.8059411974], ""type"": ""Point""}";548
Emerainville-pontault-combault;77.0;RER E;173;consigne;Emerainville;20;;true;2018;True;True;False;False;False;False;False;30 €;0 €;https://portail.cykleo.fr/park_paris_vallee_marne;;CA - Paris Vallée de la Marne;56.0;Émerainville - Pontault-Combault;67897;Émerainville;77169;CA Paris - Vallée de la Marne;2.6185253432;48.8067923853;48.8067923853, 2.6185253432;"{""coordinates"": [2.6185253432, 48.8067923853], ""type"": ""Point""}";510
Ermont-eaubonne;95.0;RER C,TRAIN H,TRAIN J;1178;consigne;Ermont-eaubonne;96;0;true;2024;True;True;False;False;False;False;False;30 €;0 €;https://velo.valparisis.fr/;;CA - Val Parisis;58.0;Ermont - Eaubonne;65669;Ermont;95219;CA Val Parisis;2.27119101024257;48.9811381311737;48.9811381311737, 2.27119101024257;"{""coordinates"": [2.27119101024, 48.9811381312], ""type"": ""Point""}";522
Ermont-eaubonne;95.0;RER C,TRAIN H,TRAIN J;1400;abri;;12;0;true;2024;True;True;True;False;False;False;False;;NC;NC;;CA - Val Parisis;58.0;Ermont - Eaubonne;65669;Ermont;95219;CA Val Parisis;2.271231;48.981148;48.981148, 2.271231;"{""coordinates"": [2.271231, 48.981148], ""type"": ""Point""}";#N/A
Evry-courcouronnes;91.0;RER D,TRAM 12,TZEN 4;1157;abri;;44;4;true;2024;False;False;False;False;False;False;False;;NC;NC;https://www.iledefrance-mobilites.fr/services-mobilite-alternative/parkings-velos;SNCF;68.0;Évry - Courcouronnes;60450;Évry-Courcouronnes;91228;CA Grand Paris Sud Seine Essonne Sénart;2.429266;48.625684;48.625684, 2.429266;"{""coordinates"": [2.429266, 48.625684], ""type"": ""Point""}";#N/A
Faremoutiers-pommeuse;77.0;TRAIN P;1055;consigne;Faremoutiers-pommeuse;10;;true;2024;False;False;False;False;False;False;False;30 €;0 €;https://mon-espace.iledefrance-mobilites.fr/souscription-service-parking-velos/1055;https://www.iledefrance-mobilites.fr/services-mobilite-alternative/parkings-velos;SNCF;68.0;Faremoutiers - Pommeuse;67917;Faremoutiers - Pommeuse;#N/A;CA Coulommiers Pays de Brie;2.9934603051113;48.808423742686;48.808423742686, 2.9934603051113;"{""coordinates"": [2.99346030511, 48.8084237427], ""type"": ""Point""}";548
Fontainebleau-avon;77.0;TRAIN R;12;consigne;Fontainebleau-avon - Principale;112;;true;2025;False;False;False;False;False;True;False;30 €;0 €;https://idf-mobilites.fr/pays-de-fontainebleau-parking-velos;;CA - Pays de Fontainebleau;57.0;Fontainebleau - Avon;61579;Avon;77014;CA du Pays de Fontainebleau;2.725541;48.416758;48.416758, 2.725541;"{""coordinates"": [2.725541, 48.416758], ""type"": ""Point""}";511
Fontainebleau-avon;77.0;TRAIN R;152;abri;;42;;true;2025;False;False;False;False;False;False;False;;NC;NC;;CA - Pays de Fontainebleau;57.0;Fontainebleau - Avon;61579;Avon;77014;CA du Pays de Fontainebleau;2.725221;48.416646;48.416646, 2.725221;"{""coordinates"": [2.725221, 48.416646], ""type"": ""Point""}";#N/A
Franconville - Le Plessis-bouchard;95.0;RER C,RER H;1405;consigne;Franconville - Le Plessis-bouchard - Pl. De La Gare;64;0;true;2025;True;True;False;False;True;False;False;30 €;0 €;https://velo.valparisis.fr/;;CA - Val Parisis;58.0;Franconville - Le Plessis-Bouchard;66005;Franconville;95252;CA Val Parisis;2.23554371587299;48.9933848268725;48.9933848268725, 2.23554371587299;"{""coordinates"": [2.23554371587, 48.9933848269], ""type"": ""Point""}";522
Front Populaire;93.0;METRO 12;595;abri;;16;;true;2025;False;False;False;False;False;False;False;;NC;NC;;RATP;65.0;Front Populaire;74041;Aubervilliers;93001;EPT Plaine Commune;2.3660791;48.906695;48.906695, 2.3660791;"{""coordinates"": [2.3660791, 48.906695], ""type"": ""Point""}";#N/A
Gargan;93.0;TRAM 4;638;abri;;10;;true - non labellisé;2021;False;False;False;False;False;False;False;;NC;NC;;IDFM;;Gargan;73360;Livry-Gargan;93046;EPT Grand Paris Grand Est;2.517506;48.908531;48.908531, 2.517506;"{""coordinates"": [2.517506, 48.908531], ""type"": ""Point""}";#N/A
Gif-sur-yvette;91.0;RER B;719;abri;;14;;true;2021;False;False;False;False;False;False;False;;NC;NC;;IDFM;26.0;Gif-Sur-Yvette;62890;Gif-sur-Yvette;91272;CA Paris Saclay;2.13655555555555;48.6982778;48.6982778, 2.13655555555555;"{""coordinates"": [2.13655555556, 48.6982778], ""type"": ""Point""}";#N/A
Gif-sur-yvette;91.0;RER B;853;abri;;12;;true;2023;False;False;False;False;False;False;False;;NC;NC;;RATP;65.0;Gif-Sur-Yvette;62890;Gif-sur-Yvette;91272;CA Paris Saclay;2.13683966021685;48.6980159176192;48.6980159176192, 2.13683966021685;"{""coordinates"": [2.13683966022, 48.6980159176], ""type"": ""Point""}";#N/A
Gravigny Balizy;91.0;TRAM 12;810;consigne;Gravigny Balizy;16;;true;2024;True;True;True;False;False;False;False;30 €;0 €;https://mon-espace.iledefrance-mobilites.fr/souscription-service-parking-velos/810;https://www.iledefrance-mobilites.fr/services-mobilite-alternative/parkings-velos;SNCF;68.0;Gravigny Balizy;62667;Longjumeau;91345;CA Paris Saclay;2.3173978576258;48.685269791073;48.685269791073, 2.3173978576258;"{""coordinates"": [2.31739785763, 48.6852697911], ""type"": ""Point""}";548
Gravigny Balizy;91.0;TRAM 12;811;abri;;6;;true;2024;False;False;False;False;False;False;False;;NC;NC;https://www.iledefrance-mobilites.fr/services-mobilite-alternative/parkings-velos;SNCF;68.0;Gravigny Balizy;62667;Longjumeau;91345;CA Paris Saclay;2.318242;48.68537;48.68537, 2.318242;"{""coordinates"": [2.318242, 48.68537], ""type"": ""Point""}";#N/A
Guerard-la-celle-sur-morin;77.0;TRAIN P;723;abri;;10;0;true;2025;False;False;False;False;False;False;False;;NC;NC;;IDFM;12.0;Guérard - La Celle-sur-Morin;67924;Guérard;77219;CA Coulommiers Pays de Brie;2.95394047077493;48.8107866840594;48.8107866840594, 2.95394047077493;"{""coordinates"": [2.95394047077, 48.8107866841], ""type"": ""Point""}";#N/A
Hôpital Bicêtre;94.0;METRO 14;351;abri;;28;;true;2024;False;False;False;False;False;False;False;;NC;NC;;RATP;65.0;Hôpital Bicêtre;70445;Le Kremlin-Bicêtre;94043;EPT Grand Orly Seine Bièvre;2.349732;48.81001;48.81001, 2.349732;"{""coordinates"": [2.349732, 48.81001], ""type"": ""Point""}";#N/A
Hôpital Bicêtre;94.0;METRO 14;350;consigne;Hôpital Bicêtre;26;;true;2025;True;True;True;False;False;True;False;30 €;0 €;https://ratp.parkings-velos.iledefrance-mobilites.fr/;;RATP;65.0;Hôpital Bicêtre;70445;Le Kremlin-Bicêtre;94043;EPT Grand Orly Seine Bièvre;2.3495494;48.8096059;48.8096059, 2.3495494;"{""coordinates"": [2.3495494, 48.8096059], ""type"": ""Point""}";526
Joinville-le-pont;94.0;RER A;160;abri;;28;;true;2017;False;False;False;False;False;False;False;;NC;NC;;RATP;65.0;Joinville-le-Pont;70640;Joinville-le-Pont;94042;EPT Paris Est Marne et Bois;2.46413355779;48.8200564284;48.8200564284, 2.46413355779;"{""coordinates"": [2.46413355779, 48.8200564284], ""type"": ""Point""}";#N/A
Joinville-le-pont;94.0;RER A;161;abri;;14;;true;2017;False;False;False;False;False;False;False;;NC;NC;;RATP;65.0;Joinville-le-Pont;70640;Joinville-le-Pont;94042;EPT Paris Est Marne et Bois;2.46437164065;48.8200817780999;48.8200817780999, 2.46437164065;"{""coordinates"": [2.46437164065, 48.8200817781], ""type"": ""Point""}";#N/A
Joinville-le-pont;94.0;RER A;1195;abri;;12;;true;2017;False;False;False;False;False;False;False;;NC;NC;;RATP;65.0;Joinville-le-Pont;70640;Joinville-le-Pont;94042;EPT Paris Est Marne et Bois;2.464446;48.82011;48.82011, 2.464446;"{""coordinates"": [2.464446, 48.82011], ""type"": ""Point""}";#N/A
Juvisy;91.0;RER C,RER D;627;consigne;Juvisy - Seine;64;;true;2021;False;False;True;False;False;True;False;30 €;0 €;https://mon-espace.iledefrance-mobilites.fr/souscription-service-parking-velos/627;https://www.iledefrance-mobilites.fr/services-mobilite-alternative/parkings-velos;IDFM;25.0;Juvisy;478505;Juvisy-sur-Orge;91326;EPT Grand Orly Seine Bièvre;2.383452;48.688879;48.688879, 2.383452;"{""coordinates"": [2.383452, 48.688879], ""type"": ""Point""}";518
La Dhuys;93.0;METRO 11;358;abri;;40;;true;2024;False;True;False;False;False;False;False;;NC;NC;;RATP;65.0;La Dhuys;490782;Rosny-sous-Bois;93064;EPT Est Ensemble;2.465142;48.878457;48.878457, 2.465142;"{""coordinates"": [2.465142, 48.878457], ""type"": ""Point""}";#N/A
La Frette-montigny;95.0;TRAIN J;818;consigne;La Frette-montigny;20;0;true;2024;True;True;False;False;True;False;False;30 €;0 €;https://velo.valparisis.fr/;;CA - Val Parisis;58.0;La Frette - Montigny;65659;La Frette-sur-Seine;95257;CA Val Parisis;2.179989;48.980482;48.980482, 2.179989;"{""coordinates"": [2.179989, 48.980482], ""type"": ""Point""}";522
La Hacquiniere;91.0;RER B;97;consigne;La Hacquiniere;30;;true;2025;True;True;False;False;False;True;False;30 €;0 €;https://mon-espace.iledefrance-mobilites.fr/souscription-service-parking-velos/97;https://www.iledefrance-mobilites.fr/services-mobilite-alternative/parkings-velos;IDFM;26.0;La Hacquinière;62825;Bures-sur-Yvette;91122;CA Paris Saclay;2.15323091418371;48.6949428640476;48.6949428640476, 2.15323091418371;"{""coordinates"": [2.15323091418, 48.694942864], ""type"": ""Point""}";520
La Hacquiniere;91.0;RER B;98;abri;;12;0;true;2025;False;False;False;False;False;False;False;;NC;NC;;IDFM;26.0;La Hacquinière;62825;Bures-sur-Yvette;91122;CA Paris Saclay;2.153151;48.694923;48.694923, 2.153151;"{""coordinates"": [2.153151, 48.694923], ""type"": ""Point""}";#N/A
La Verriere;78.0;TRAIN N,TRAIN U;804;consigne;La Verriere - Nord;40;2;true;2024;True;True;True;False;False;False;False;30 €;0 €;https://mon-espace.iledefrance-mobilites.fr/souscription-service-parking-velos/804;https://www.iledefrance-mobilites.fr/services-mobilite-alternative/parkings-velos;SNCF;68.0;La Verrière;63426;La Verrière;78644;CA Saint-Quentin-en-Yvelines;1.9441130836159;48.755220680818;48.755220680818, 1.9441130836159;"{""coordinates"": [1.94411308362, 48.7552206808], ""type"": ""Point""}";548
Lagny-thorigny;77.0;TRAIN P;1062;consigne;Lagny-thorigny;20;;true;2023;False;False;True;False;False;False;False;30 €;0 €;https://mon-espace.iledefrance-mobilites.fr/souscription-service-parking-velos/1062;https://www.iledefrance-mobilites.fr/services-mobilite-alternative/parkings-velos;SNCF;68.0;Lagny - Thorigny;68494;Lagny-sur-Marne;77243;CA Marne et Gondoire;2.7039105640082;48.881892219167;48.881892219167, 2.7039105640082;"{""coordinates"": [2.70391056401, 48.8818922192], ""type"": ""Point""}";548
Lardy;91.0;RER C;1095;abri;;20;;true;2025;False;False;False;False;False;False;False;;NC;NC;https://www.iledefrance-mobilites.fr/services-mobilite-alternative/parkings-velos;SNCF;68.0;Lardy;59761;Lardy;91330;CC Entre Juine et Renarde;2.255636;48.52054;48.52054, 2.255636;"{""coordinates"": [2.255636, 48.52054], ""type"": ""Point""}";#N/A
Lardy;91.0;RER C;1094;consigne;Lardy;10;;true;2025;False;False;False;False;False;False;False;30 €;0 €;https://mon-espace.iledefrance-mobilites.fr/souscription-service-parking-velos/1094;https://www.iledefrance-mobilites.fr/services-mobilite-alternative/parkings-velos;SNCF;68.0;Lardy;59761;Lardy;91330;CC Entre Juine et Renarde;2.25557041332;48.520555634584;48.520555634584, 2.25557041332;"{""coordinates"": [2.25557041332, 48.5205556346], ""type"": ""Point""}";548
Le Bras De Fer;91.0;RER D,TZEN 4;943;abri;;40;;true - non labellisé non financé;2024;False;False;False;False;False;False;False;;NC;NC;;GPS;;Le Bras de Fer;60422;Évry-Courcouronnes;91228;CA Grand Paris Sud Seine Essonne Sénart;2.45025809992874;48.6236328007174;48.6236328007174, 2.45025809992874;"{""coordinates"": [2.45025809993, 48.6236328007], ""type"": ""Point""}";#N/A
Le Bras De Fer;91.0;RER D,TZEN 4;958;abri;;10;;true - non labellisé non financé;2025;False;False;False;False;False;False;False;;NC;NC;;GPS;;Le Bras de Fer;60422;Évry-Courcouronnes;91228;CA Grand Paris Sud Seine Essonne Sénart;2.44971698240193;48.6230780287021;48.6230780287021, 2.44971698240193;"{""coordinates"": [2.4497169824, 48.6230780287], ""type"": ""Point""}";#N/A
Le Mee;77.0;RER D;743;consigne;Le Mee - Place De La Gare;20;;true;2024;True;True;True;False;True;False;False;30 €;0 €;https://mon-espace.iledefrance-mobilites.fr/souscription-service-parking-velos/743;https://www.iledefrance-mobilites.fr/services-mobilite-alternative/parkings-velos;IDFM;18.0;Le Mée;62003;Le Mée-sur-Seine;77285;CA Melun Val de Seine;2.62412840874614;48.5404045291743;48.5404045291743, 2.62412840874614;"{""coordinates"": [2.62412840875, 48.5404045292], ""type"": ""Point""}";516
Le Raincy - Villemomble - Montfermeil;93.0;RER E;605;abri;;20;;true;2022;False;False;False;False;False;False;False;;NC;NC;https://www.iledefrance-mobilites.fr/services-mobilite-alternative/parkings-velos;SNCF;68.0;Le Raincy - Villemomble - Montfermeil;73297;Le Raincy;93062;EPT Grand Paris Grand Est;2.511468;48.8894;48.8894, 2.511468;"{""coordinates"": [2.511468, 48.8894], ""type"": ""Point""}";#N/A
